task_id,title,description,type,status,priority,assignee,reporter,created_at,start_time,end_time,due_date,estimated_hours,actual_hours,category,board_name,sprint_name,labels,comments_count
834,Epic task for Testing,Please handle a Epic related to Testing. Priority: Critical.,Epic,To Do,Critical,alice,diana,2025-05-28 18:45:52,2025-05-31 18:45:52,,2025-06-05 18:45:52,14.3,,Testing,Sprint 5,Sprint 5,"backend, auth, ui",9
835,Story task for Development,Please handle a Story related to Development. Priority: High.,Story,In Progress,High,diana,bob,2025-05-20 00:31:11,2025-05-24 00:31:11,,2025-05-31 00:31:11,14.8,,Development,Sprint 3,Sprint 3,api,1
836,Bug task for Testing,Please handle a Bug related to Testing. Priority: Low.,Bug,Review,Low,bob,eve,2025-06-10 08:02:22,2025-06-12 08:02:22,,2025-06-17 08:02:22,2.8,,Testing,Sprint 2,Sprint 2,"deploy, database",12
837,Epic task for Research,Please handle a Epic related to Research. Priority: Low.,Epic,In Progress,Low,alice,eve,2025-05-17 09:00:09,2025-05-21 09:00:09,,2025-05-23 09:00:09,11.2,,Research,Sprint 3,Sprint 3,"ml, backend",1
838,Bug task for Development,Please handle a Bug related to Development. Priority: Low.,Bug,In Progress,Low,alice,diana,2025-05-15 23:57:34,2025-05-16 23:57:34,,2025-05-25 23:57:34,8.6,,Development,Sprint 4,Sprint 4,database,12
839,Bug task for Design,Please handle a Bug related to Design. Priority: Critical.,Bug,Blocked,Critical,alice,diana,2025-05-22 15:41:25,2025-05-23 15:41:25,,2025-06-06 15:41:25,15.1,,Design,Sprint 3,Sprint 3,"database, ui",2
840,Bug task for Research,Please handle a Bug related to Research. Priority: Low.,Bug,Blocked,Low,diana,alice,2025-05-21 08:30:53,2025-05-25 08:30:53,,2025-05-28 08:30:53,3.5,,Research,Sprint 4,Sprint 4,ml,6
841,Epic task for Testing,Please handle a Epic related to Testing. Priority: High.,Epic,In Progress,High,bob,diana,2025-05-18 14:06:16,2025-05-19 14:06:16,,2025-05-28 14:06:16,8.6,,Testing,Sprint 3,Sprint 3,"ml, api",2
842,Story task for Design,Please handle a Story related to Design. Priority: Medium.,Story,Blocked,Medium,eve,alice,2025-06-11 15:11:00,2025-06-12 15:11:00,,2025-06-23 15:11:00,9.4,,Design,Sprint 5,Sprint 5,"backend, database",8
843,Task task for Design,Please handle a Task related to Design. Priority: High.,Task,Blocked,High,diana,alice,2025-05-16 13:27:44,2025-05-20 13:27:44,,2025-05-25 13:27:44,3.7,,Design,Sprint 3,Sprint 3,"auth, ui, backend",8
844,Story task for Design,Please handle a Story related to Design. Priority: Critical.,Story,Review,Critical,alice,diana,2025-05-29 02:48:33,2025-05-31 02:48:33,,2025-06-13 02:48:33,14.3,,Design,Sprint 1,Sprint 1,ml,9
845,Task task for Design,Please handle a Task related to Design. Priority: Medium.,Task,To Do,Medium,bob,diana,2025-06-09 00:33:56,2025-06-11 00:33:56,,2025-06-20 00:33:56,11.4,,Design,Sprint 1,Sprint 1,"auth, deploy",7
846,Task task for Research,Please handle a Task related to Research. Priority: Low.,Task,Review,Low,alice,bob,2025-05-20 06:20:14,2025-05-22 06:20:14,,2025-05-25 06:20:14,9.0,,Research,Sprint 5,Sprint 5,"api, ui, deploy",14
847,Task task for Research,Please handle a Task related to Research. Priority: Medium.,Task,To Do,Medium,charlie,alice,2025-05-17 22:06:45,2025-05-20 22:06:45,,2025-05-30 22:06:45,9.1,,Research,Sprint 5,Sprint 5,"backend, database, deploy",12
848,Story task for Design,Please handle a Story related to Design. Priority: Medium.,Story,Completed,Medium,alice,eve,2025-05-15 18:56:33,2025-05-18 18:56:33,2025-05-22 18:56:33,2025-05-25 18:56:33,2.3,3.4,Design,Sprint 3,Sprint 3,"deploy, ui, auth",13
849,Task task for Design,Please handle a Task related to Design. Priority: Medium.,Task,In Progress,Medium,diana,bob,2025-06-09 13:56:41,2025-06-12 13:56:41,,2025-06-24 13:56:41,8.9,,Design,Sprint 1,Sprint 1,"backend, database, ml",4
850,Task task for Development,Please handle a Task related to Development. Priority: Low.,Task,In Progress,Low,eve,diana,2025-06-01 21:19:24,2025-06-02 21:19:24,,2025-06-16 21:19:24,15.7,,Development,Sprint 5,Sprint 5,"auth, api",7
851,Story task for Development,Please handle a Story related to Development. Priority: Medium.,Story,In Progress,Medium,alice,charlie,2025-05-19 21:08:09,2025-05-20 21:08:09,,2025-05-29 21:08:09,8.0,,Development,Sprint 1,Sprint 1,"api, database, ui",1
852,Epic task for Design,Please handle a Epic related to Design. Priority: Critical.,Epic,Completed,Critical,diana,charlie,2025-06-09 13:55:34,2025-06-13 13:55:34,2025-06-14 13:55:34,2025-06-14 13:55:34,13.5,18.9,Design,Sprint 5,Sprint 5,"ui, ml, backend",13
853, including authentication and profile updates, to improve system usability and security. Focus on backend and UI integration.,Story,Review,Critical,diana,alice,2025-05-29 10:54:23,2025-05-31 10:54:23,,2025-06-13 10:54:23,13.7,,Research,Sprint 1,Sprint 1,ui,2
854,Epic task for Testing,Please handle a Epic related to Testing. Priority: High.,Epic,Completed,High,eve,charlie,2025-06-09 21:49:18,2025-06-13 21:49:18,2025-06-14 21:49:18,2025-06-21 21:49:18,12.7,17.4,Testing,Sprint 4,Sprint 4,"ml, auth",6
855,Task task for Testing,Please handle a Task related to Testing. Priority: Low.,Task,Blocked,Low,diana,charlie,2025-05-30 16:15:02,2025-06-01 16:15:02,,2025-06-07 16:15:02,4.8,,Testing,Sprint 2,Sprint 2,ml,11
856,Story task for Development,Please handle a Story related to Development. Priority: High.,Story,Review,High,bob,eve,2025-06-13 08:37:52,2025-06-15 08:37:52,,2025-06-18 08:37:52,10.8,,Development,Sprint 3,Sprint 3,ui,0
857,Bug task for Development,Please handle a Bug related to Development. Priority: High.,Bug,Review,High,diana,charlie,2025-05-21 16:47:25,2025-05-25 16:47:25,,2025-05-31 16:47:25,4.3,,Development,Sprint 1,Sprint 1,"ml, deploy, ui",7
858,Task task for Testing,Please handle a Task related to Testing. Priority: Medium.,Task,Completed,Medium,eve,diana,2025-05-28 01:48:16,2025-05-31 01:48:16,2025-06-01 01:48:16,2025-06-10 01:48:16,13.8,19.6,Testing,Sprint 3,Sprint 3,"ml, backend",12
859,Story task for Development,Please handle a Story related to Development. Priority: Low.,Story,Blocked,Low,eve,bob,2025-05-28 18:38:49,2025-05-30 18:38:49,,2025-06-07 18:38:49,9.7,,Development,Sprint 5,Sprint 5,database,4
860,Bug task for Research,Please handle a Bug related to Research. Priority: Medium.,Bug,Review,Medium,alice,bob,2025-05-24 13:00:29,2025-05-29 13:00:29,,2025-05-29 13:00:29,4.3,,Research,Sprint 3,Sprint 3,"deploy, ui",8
861,Task task for Testing,Please handle a Task related to Testing. Priority: Medium.,Task,Completed,Medium,eve,charlie,2025-06-12 23:42:52,2025-06-17 23:42:52,2025-06-18 23:42:52,2025-06-19 23:42:52,14.4,19.2,Testing,Sprint 4,Sprint 4,"ml, auth",0
862,Task task for Design,Please handle a Task related to Design. Priority: Low.,Task,In Progress,Low,charlie,eve,2025-06-09 22:11:10,2025-06-14 22:11:10,,2025-06-20 22:11:10,14.1,,Design,Sprint 2,Sprint 2,deploy,13
863,Bug task for Development,Please handle a Bug related to Development. Priority: Low.,Bug,Review,Low,alice,bob,2025-05-16 23:45:06,2025-05-19 23:45:06,,2025-05-24 23:45:06,7.8,,Development,Sprint 1,Sprint 1,"ui, api, auth",7
864,Story task for Development,Please handle a Story related to Development. Priority: Medium.,Story,Completed,Medium,charlie,eve,2025-06-11 09:27:48,2025-06-16 09:27:48,2025-06-21 09:27:48,2025-06-19 09:27:48,4.2,4.3,Development,Sprint 5,Sprint 5,"api, backend, deploy",2
865,Task task for Testing,Please handle a Task related to Testing. Priority: Low.,Task,In Progress,Low,diana,eve,2025-05-27 21:45:06,2025-06-01 21:45:06,,2025-06-05 21:45:06,10.7,,Testing,Sprint 5,Sprint 5,database,7
866,Bug task for Testing,Please handle a Bug related to Testing. Priority: Medium.,Bug,In Progress,Medium,charlie,eve,2025-05-27 06:44:06,2025-05-31 06:44:06,,2025-06-03 06:44:06,12.3,,Testing,Sprint 1,Sprint 1,"auth, database",0
867,Story task for Testing,Please handle a Story related to Testing. Priority: Medium.,Story,Blocked,Medium,charlie,bob,2025-05-29 08:52:32,2025-06-01 08:52:32,,2025-06-12 08:52:32,10.8,,Testing,Sprint 5,Sprint 5,"deploy, ml",14
868, including authentication and profile updates, to improve system usability and security. Focus on backend and UI integration.,Story,Completed,Critical,charlie,bob,2025-05-19 01:09:55,2025-05-21 01:09:55,2025-05-26 01:09:55,2025-05-25 01:09:55,13.0,11.2,Research,Sprint 5,Sprint 5,api,10
869,Story task for Design,Please handle a Story related to Design. Priority: Critical.,Story,Blocked,Critical,alice,charlie,2025-05-18 21:06:36,2025-05-20 21:06:36,,2025-05-29 21:06:36,2.9,,Design,Sprint 1,Sprint 1,"backend, ui",5
870,Bug task for Testing,Please handle a Bug related to Testing. Priority: Low.,Bug,To Do,Low,charlie,eve,2025-05-25 18:26:05,2025-05-26 18:26:05,,2025-06-03 18:26:05,9.6,,Testing,Sprint 4,Sprint 4,"auth, deploy",1
871,Epic task for Design,Please handle a Epic related to Design. Priority: High.,Epic,To Do,High,bob,diana,2025-05-25 16:55:51,2025-05-27 16:55:51,,2025-06-09 16:55:51,7.7,,Design,Sprint 1,Sprint 1,api,8
872,Epic task for Development,Please handle a Epic related to Development. Priority: Medium.,Epic,To Do,Medium,diana,eve,2025-05-24 06:21:00,2025-05-25 06:21:00,,2025-05-29 06:21:00,15.2,,Development,Sprint 2,Sprint 2,"ml, ui, database",6
873,Bug task for Testing,Please handle a Bug related to Testing. Priority: Low.,Bug,Review,Low,charlie,diana,2025-05-20 07:05:56,2025-05-23 07:05:56,,2025-06-03 07:05:56,13.0,,Testing,Sprint 3,Sprint 3,backend,9
874,Epic task for Research,Please handle a Epic related to Research. Priority: Low.,Epic,To Do,Low,bob,diana,2025-05-30 02:27:17,2025-06-04 02:27:17,,2025-06-11 02:27:17,12.2,,Research,Sprint 4,Sprint 4,"auth, api, deploy",2
875,Task task for Design,Please handle a Task related to Design. Priority: High.,Task,Blocked,High,charlie,bob,2025-06-01 19:45:25,2025-06-05 19:45:25,,2025-06-14 19:45:25,10.9,,Design,Sprint 5,Sprint 5,"auth, api",1
876,Bug task for Design,Please handle a Bug related to Design. Priority: Medium.,Bug,Review,Medium,eve,diana,2025-05-31 08:43:10,2025-06-03 08:43:10,,2025-06-14 08:43:10,6.6,,Design,Sprint 1,Sprint 1,database,5
877,Epic task for Testing,Please handle a Epic related to Testing. Priority: High.,Epic,Review,High,bob,alice,2025-06-08 18:25:13,2025-06-13 18:25:13,,2025-06-19 18:25:13,12.3,,Testing,Sprint 4,Sprint 4,backend,3
878,Bug task for Testing,Please handle a Bug related to Testing. Priority: High.,Bug,In Progress,High,bob,diana,2025-06-06 02:38:04,2025-06-11 02:38:04,,2025-06-15 02:38:04,11.5,,Testing,Sprint 1,Sprint 1,"database, ui, ml",6
879,Bug task for Research,Please handle a Bug related to Research. Priority: Medium.,Bug,Completed,Medium,bob,diana,2025-06-01 00:21:02,2025-06-04 00:21:02,2025-06-05 00:21:02,2025-06-11 00:21:02,6.8,9.2,Research,Sprint 5,Sprint 5,"backend, auth",14
880,Story task for Design,Please handle a Story related to Design. Priority: Medium.,Story,In Progress,Medium,diana,eve,2025-06-13 00:19:04,2025-06-16 00:19:04,,2025-06-19 00:19:04,9.2,,Design,Sprint 4,Sprint 4,backend,5
881,Story task for Testing,Please handle a Story related to Testing. Priority: Low.,Story,Completed,Low,eve,diana,2025-06-13 01:19:26,2025-06-18 01:19:26,2025-06-19 01:19:26,2025-06-23 01:19:26,5.5,6.2,Testing,Sprint 5,Sprint 5,backend,14
882,Task task for Development,Please handle a Task related to Development. Priority: High.,Task,Completed,High,eve,charlie,2025-05-30 17:08:00,2025-06-03 17:08:00,2025-06-06 17:08:00,2025-06-10 17:08:00,7.4,11.0,Development,Sprint 4,Sprint 4,"ml, backend, api",1
883, including authentication and profile updates, to improve system usability and security. Focus on backend and UI integration.,Story,To Do,Critical,charlie,bob,2025-06-04 05:45:24,2025-06-07 05:45:24,,2025-06-19 05:45:24,12.2,,Research,Sprint 4,Sprint 4,"ui, database",6
884,Story task for Design,Please handle a Story related to Design. Priority: Critical.,Story,Completed,Critical,charlie,eve,2025-06-09 21:28:46,2025-06-12 21:28:46,2025-06-17 21:28:46,2025-06-23 21:28:46,4.6,3.9,Design,Sprint 4,Sprint 4,deploy,8
885,Epic task for Development,Please handle a Epic related to Development. Priority: Critical.,Epic,Review,Critical,diana,eve,2025-06-06 13:20:15,2025-06-11 13:20:15,,2025-06-15 13:20:15,3.9,,Development,Sprint 2,Sprint 2,"database, auth, backend",1
886,Task task for Testing,Please handle a Task related to Testing. Priority: Low.,Task,Completed,Low,charlie,diana,2025-05-29 11:37:40,2025-05-31 11:37:40,2025-06-03 11:37:40,2025-06-05 11:37:40,11.5,13.0,Testing,Sprint 2,Sprint 2,"ml, database",8
887,Task task for Research,Please handle a Task related to Research. Priority: Critical.,Task,In Progress,Critical,charlie,diana,2025-05-20 13:08:09,2025-05-24 13:08:09,,2025-05-26 13:08:09,3.0,,Research,Sprint 2,Sprint 2,"backend, api",11
888,Epic task for Research,Please handle a Epic related to Research. Priority: Critical.,Epic,Completed,Critical,eve,bob,2025-06-13 00:42:30,2025-06-18 00:42:30,2025-06-22 00:42:30,2025-06-28 00:42:30,6.4,5.7,Research,Sprint 2,Sprint 2,"ml, ui, database",6
889,Task task for Research,Please handle a Task related to Research. Priority: Critical.,Task,Completed,Critical,charlie,eve,2025-06-03 13:47:08,2025-06-06 13:47:08,2025-06-10 13:47:08,2025-06-10 13:47:08,2.6,3.6,Research,Sprint 3,Sprint 3,"deploy, api, database",3
890,Task task for Design,Please handle a Task related to Design. Priority: Low.,Task,To Do,Low,charlie,alice,2025-05-19 02:41:58,2025-05-20 02:41:58,,2025-05-26 02:41:58,12.5,,Design,Sprint 1,Sprint 1,"deploy, ml, database",0
891,Story task for Design,Please handle a Story related to Design. Priority: Medium.,Story,In Progress,Medium,diana,alice,2025-06-10 01:26:33,2025-06-13 01:26:33,,2025-06-18 01:26:33,8.7,,Design,Sprint 1,Sprint 1,"deploy, backend, ui",5
892,Epic task for Research,Please handle a Epic related to Research. Priority: Medium.,Epic,Blocked,Medium,eve,alice,2025-05-27 13:48:29,2025-05-31 13:48:29,,2025-06-05 13:48:29,8.6,,Research,Sprint 3,Sprint 3,ui,5
893,Epic task for Testing,Please handle a Epic related to Testing. Priority: Medium.,Epic,Completed,Medium,diana,bob,2025-05-30 12:19:35,2025-06-01 12:19:35,2025-06-02 12:19:35,2025-06-06 12:19:35,12.4,11.5,Testing,Sprint 1,Sprint 1,backend,4
894,Task task for Research,Please handle a Task related to Research. Priority: Critical.,Task,In Progress,Critical,diana,alice,2025-06-05 20:18:52,2025-06-07 20:18:52,,2025-06-10 20:18:52,6.8,,Research,Sprint 5,Sprint 5,"ui, api, database",8
895,Task task for Research,Please handle a Task related to Research. Priority: Low.,Task,In Progress,Low,bob,eve,2025-05-27 02:43:22,2025-05-30 02:43:22,,2025-06-09 02:43:22,3.4,,Research,Sprint 5,Sprint 5,"api, ui",9
896,Task task for Development,Please handle a Task related to Development. Priority: High.,Task,Review,High,diana,eve,2025-05-30 06:49:38,2025-06-03 06:49:38,,2025-06-13 06:49:38,8.2,,Development,Sprint 2,Sprint 2,"ml, ui",13
897,Story task for Development,Please handle a Story related to Development. Priority: Low.,Story,To Do,Low,alice,diana,2025-06-02 16:13:29,2025-06-07 16:13:29,,2025-06-09 16:13:29,11.8,,Development,Sprint 2,Sprint 2,"deploy, database",14
898,Bug task for Development,Please handle a Bug related to Development. Priority: High.,Bug,Blocked,High,alice,bob,2025-05-26 04:47:56,2025-05-27 04:47:56,,2025-06-03 04:47:56,6.1,,Development,Sprint 2,Sprint 2,deploy,14
899,Story task for Testing,Please handle a Story related to Testing. Priority: Critical.,Story,Completed,Critical,alice,eve,2025-06-01 19:37:18,2025-06-02 19:37:18,2025-06-03 19:37:18,2025-06-11 19:37:18,11.6,9.8,Testing,Sprint 5,Sprint 5,ml,4
900,Story task for Testing,Please handle a Story related to Testing. Priority: High.,Story,To Do,High,alice,diana,2025-05-29 16:46:09,2025-05-31 16:46:09,,2025-06-07 16:46:09,6.6,,Testing,Sprint 3,Sprint 3,"ui, auth, ml",11
901,Epic task for Design,Please handle a Epic related to Design. Priority: Low.,Epic,To Do,Low,bob,alice,2025-06-02 23:01:52,2025-06-03 23:01:52,,2025-06-17 23:01:52,8.0,,Design,Sprint 4,Sprint 4,"auth, ml, deploy",10
902,Task task for Design,Please handle a Task related to Design. Priority: Low.,Task,In Progress,Low,eve,alice,2025-06-06 09:56:02,2025-06-10 09:56:02,,2025-06-17 09:56:02,13.2,,Design,Sprint 1,Sprint 1,ui,4
903,Epic task for Testing,Please handle a Epic related to Testing. Priority: Medium.,Epic,In Progress,Medium,alice,charlie,2025-05-27 09:28:40,2025-05-30 09:28:40,,2025-06-01 09:28:40,5.2,,Testing,Sprint 1,Sprint 1,deploy,6
904,Bug task for Development,Please handle a Bug related to Development. Priority: Medium.,Bug,Blocked,Medium,bob,charlie,2025-06-11 04:34:54,2025-06-14 04:34:54,,2025-06-21 04:34:54,7.7,,Development,Sprint 3,Sprint 3,"deploy, ml",4
905,Epic task for Development,Please handle a Epic related to Development. Priority: Critical.,Epic,To Do,Critical,diana,charlie,2025-05-19 10:45:10,2025-05-20 10:45:10,,2025-05-24 10:45:10,15.1,,Development,Sprint 2,Sprint 2,"database, api, ml",2
906,Bug task for Research,Please handle a Bug related to Research. Priority: High.,Bug,Completed,High,eve,bob,2025-06-05 14:46:28,2025-06-10 14:46:28,2025-06-13 14:46:28,2025-06-19 14:46:28,15.8,13.5,Research,Sprint 5,Sprint 5,"ml, backend",4
907,Task task for Research,Please handle a Task related to Research. Priority: Critical.,Task,In Progress,Critical,eve,diana,2025-05-26 00:35:31,2025-05-27 00:35:31,,2025-06-07 00:35:31,9.0,,Research,Sprint 5,Sprint 5,backend,5
908,Task task for Research,Please handle a Task related to Research. Priority: Medium.,Task,To Do,Medium,charlie,diana,2025-05-27 23:26:49,2025-06-01 23:26:49,,2025-06-11 23:26:49,10.0,,Research,Sprint 1,Sprint 1,"ui, auth, database",14
909, including authentication and profile updates, to improve system usability and security. Focus on backend and UI integration.,Story,In Progress,Critical,eve,alice,2025-06-07 12:00:07,2025-06-09 12:00:07,,2025-06-18 12:00:07,9.0,,Research,Sprint 2,Sprint 2,"ui, backend, api",12
910,Task task for Design,Please handle a Task related to Design. Priority: Critical.,Task,To Do,Critical,diana,alice,2025-06-09 05:35:34,2025-06-13 05:35:34,,2025-06-24 05:35:34,2.8,,Design,Sprint 5,Sprint 5,"database, deploy",10
911, including authentication and profile updates, to improve system usability and security. Focus on backend and UI integration.,Story,Review,Low,alice,charlie,2025-05-26 13:37:01,2025-05-31 13:37:01,,2025-06-10 13:37:01,15.6,,Research,Sprint 2,Sprint 2,"backend, deploy",7
912,Task task for Development,Please handle a Task related to Development. Priority: High.,Task,In Progress,High,alice,charlie,2025-05-25 04:09:10,2025-05-28 04:09:10,,2025-05-30 04:09:10,12.8,,Development,Sprint 2,Sprint 2,"deploy, api, database",0
