task_id,title,description,type,status,priority,assignee,reporter,created_at,start_time,end_time,due_date,estimated_hours,actual_hours,category,board_name,sprint_name,labels,comments_count
957,Win cut each medical tree speech support.,Thought rest unit always loss. Best technology head available interest. Room blood base student enter water.,Story,Completed,High,eve,alice,2025-05-19 21:35:58,2025-05-20 21:35:58,2025-05-23 21:35:58,2025-05-28 21:35:58,5.3,7.4,Research,Sprint 3,Sprint 3,backend,7
958,Will assume seat serve which write.,Study system able mean movement yourself entire street. Data everybody early only arrive eat. Only view against play sing. Professor mean soon wall.,Task,Review,Medium,alice,charlie,2025-06-01 00:26:27,2025-06-03 00:26:27,,2025-06-06 00:26:27,13.6,,Testing,Sprint 3,Sprint 3,"backend, ml",13
959,Strategy change cold remain role.,Computer mouth today rule mission customer. Choose and wrong south a.,Story,Blocked,High,diana,charlie,2025-05-20 23:35:59,2025-05-21 23:35:59,,2025-06-03 23:35:59,5.3,,Design,Sprint 5,Sprint 5,"auth, deploy, ui",2
960,Season chance now ball federal husband think what.,Sport my response eight rate community. Fire skin run.,Bug,Review,Medium,eve,alice,2025-06-13 06:12:31,2025-06-15 06:12:31,,2025-06-19 06:12:31,14.0,,Testing,Sprint 2,Sprint 2,"backend, auth, database",6
961,Let spring free environmental question.,Brother head animal social three majority. Along fast real his seat trial.,Bug,To Do,Low,diana,charlie,2025-05-20 15:41:43,2025-05-25 15:41:43,,2025-05-31 15:41:43,8.2,,Research,Sprint 5,Sprint 5,deploy,11
962,Finish player institution choose break if performance hand.,Should speech ready center. Yourself newspaper camera population.,Epic,To Do,Low,alice,bob,2025-05-16 13:42:56,2025-05-18 13:42:56,,2025-05-23 13:42:56,15.7,,Research,Sprint 4,Sprint 4,database,14
963,Garden involve parent especially.,Stuff check imagine.,Epic,Completed,High,diana,charlie,2025-06-11 15:26:45,2025-06-16 15:26:45,2025-06-18 15:26:45,2025-06-21 15:26:45,3.5,4.9,Development,Sprint 4,Sprint 4,deploy,2
964,Better threat why.,One size let piece whether. Cup other lay sort everybody newspaper thousand day. Direction cell sport tell marriage.,Task,In Progress,High,alice,charlie,2025-05-27 09:25:31,2025-06-01 09:25:31,,2025-06-06 09:25:31,10.9,,Research,Sprint 5,Sprint 5,"backend, api",0
965,Pretty couple analysis entire capital force head.,Single make performance current. Respond itself past.,Epic,Blocked,Medium,alice,bob,2025-05-19 14:21:59,2025-05-24 14:21:59,,2025-06-03 14:21:59,3.3,,Testing,Sprint 3,Sprint 3,api,14
966,Report type agency action property.,Century current model collection sit spring star. Though ground board. Choose when call.,Task,To Do,Critical,bob,alice,2025-05-29 19:25:16,2025-06-01 19:25:16,,2025-06-11 19:25:16,5.3,,Testing,Sprint 2,Sprint 2,"ml, backend, ui",6
967,Describe determine back support.,Must article policy avoid contain course safe.,Task,Review,High,alice,charlie,2025-05-19 02:08:47,2025-05-20 02:08:47,,2025-05-29 02:08:47,11.0,,Research,Sprint 1,Sprint 1,"api, database, ml",6
968,Election nice later.,Region unit road. Moment growth heart player economic.,Bug,Review,Low,eve,bob,2025-05-17 22:11:01,2025-05-22 22:11:01,,2025-05-30 22:11:01,10.5,,Research,Sprint 5,Sprint 5,ml,8
969,Floor figure whom camera analysis relationship.,Direction professor risk there arm matter happen everything. Step mission place speech.,Epic,Completed,High,alice,bob,2025-06-11 12:41:56,2025-06-14 12:41:56,2025-06-19 12:41:56,2025-06-26 12:41:56,4.5,5.2,Development,Sprint 5,Sprint 5,"ui, auth, database",4
970,Again face bar skin outside real.,Unit involve anyone program others sell. How crime my compare go ball million. Middle total purpose American before tend.,Bug,Blocked,Low,charlie,diana,2025-05-30 04:05:22,2025-06-03 04:05:22,,2025-06-11 04:05:22,7.0,,Research,Sprint 5,Sprint 5,backend,1
971,Indicate reason effort spend two tell decision would.,Message performance choose right threat. Fish industry cold future. Who now whether.,Story,Review,Low,bob,diana,2025-05-26 04:16:21,2025-05-29 04:16:21,,2025-06-05 04:16:21,7.4,,Testing,Sprint 1,Sprint 1,deploy,15
972,Three scene until color state machine town reveal.,Agree work wish former contain consumer heart. Board kind very.,Epic,Review,Critical,diana,charlie,2025-05-27 06:55:48,2025-05-28 06:55:48,,2025-06-04 06:55:48,9.3,,Research,Sprint 2,Sprint 2,"auth, api",8
973,Project whether avoid night just.,It necessary move hundred produce relationship.,Task,Completed,Medium,charlie,eve,2025-06-03 15:20:17,2025-06-07 15:20:17,2025-06-12 15:20:17,2025-06-13 15:20:17,6.4,6.6,Development,Sprint 1,Sprint 1,"api, database, deploy",11
974,Somebody turn another marriage.,I south maintain book lay perhaps question. Responsibility I five audience education too.,Story,To Do,Low,diana,alice,2025-06-12 09:53:24,2025-06-13 09:53:24,,2025-06-26 09:53:24,15.0,,Testing,Sprint 4,Sprint 4,api,15
975,Avoid mouth born.,Receive that control form. Pm young charge establish turn card recent. Power group avoid above couple field.,Epic,Completed,Critical,diana,eve,2025-06-04 07:05:21,2025-06-05 07:05:21,2025-06-09 07:05:21,2025-06-13 07:05:21,2.9,3.5,Design,Sprint 5,Sprint 5,"ui, ml",1
976,Drop voice most world.,Customer very power instead church apply answer. Eight many out find question without blood. Site participant none personal put future market. Radio civil letter old change customer try.,Story,To Do,Medium,eve,alice,2025-06-08 15:27:53,2025-06-10 15:27:53,,2025-06-23 15:27:53,13.6,,Testing,Sprint 1,Sprint 1,"ml, auth",13
977,People field community image peace.,Every majority sister man question decade their. Together find century indicate why along under feel. This movie condition. News budget reveal rest staff area.,Bug,Blocked,Low,alice,eve,2025-05-24 09:54:55,2025-05-28 09:54:55,,2025-06-07 09:54:55,14.1,,Testing,Sprint 5,Sprint 5,database,11
978,Prove carry party lose culture here.,Move both build after star total agency else. Information majority star agent reason war. Black conference far well.,Epic,In Progress,Medium,bob,eve,2025-05-25 04:59:11,2025-05-26 04:59:11,,2025-06-07 04:59:11,3.0,,Design,Sprint 4,Sprint 4,"backend, api",4
979,Religious blood write yourself.,Not easy article yard director movie there. Major employee left so. Join such past artist keep discover.,Story,In Progress,Critical,eve,charlie,2025-05-18 18:41:09,2025-05-23 18:41:09,,2025-05-28 18:41:09,11.8,,Research,Sprint 5,Sprint 5,"database, deploy, ui",11
980,Character hot reduce if model common thus.,Friend conference before next baby hold. Food miss next green financial.,Bug,To Do,Low,charlie,bob,2025-06-04 18:21:27,2025-06-05 18:21:27,,2025-06-11 18:21:27,10.4,,Research,Sprint 1,Sprint 1,api,0
981,Economic wait from majority.,Area industry big push husband. Fall whatever similar teach.,Bug,To Do,Low,bob,eve,2025-05-22 01:32:16,2025-05-26 01:32:16,,2025-06-03 01:32:16,10.1,,Research,Sprint 3,Sprint 3,"database, ui, deploy",0
982,Positive scientist fight house focus ago glass may.,American assume like. Whether face will ahead computer lawyer.,Bug,To Do,Critical,diana,bob,2025-05-21 10:53:26,2025-05-24 10:53:26,,2025-05-28 10:53:26,12.5,,Testing,Sprint 3,Sprint 3,"deploy, ui, api",13
983,Act rest community in stand among avoid tell.,Among great open force.,Bug,Blocked,Medium,alice,eve,2025-05-19 19:35:00,2025-05-23 19:35:00,,2025-05-27 19:35:00,5.7,,Research,Sprint 5,Sprint 5,"backend, database",10
984,Employee want maintain cost increase.,Opportunity cultural executive sound remember.,Story,In Progress,Low,diana,eve,2025-05-17 05:09:04,2025-05-19 05:09:04,,2025-06-01 05:09:04,13.2,,Development,Sprint 4,Sprint 4,"deploy, auth",7
985,Consider time drop detail.,Anyone night threat left to. Trip national government. Nearly room focus.,Bug,In Progress,High,charlie,alice,2025-06-06 06:55:56,2025-06-11 06:55:56,,2025-06-21 06:55:56,8.0,,Research,Sprint 5,Sprint 5,"backend, ml, ui",14
986,Industry anything say investment quickly necessary.,Event line husband later him TV military. Section still guess.,Task,Review,Low,alice,bob,2025-05-29 01:23:50,2025-06-01 01:23:50,,2025-06-10 01:23:50,3.4,,Design,Sprint 4,Sprint 4,auth,8
987,Despite ever treatment.,Whatever minute hit suffer. Education free candidate difficult. Mouth gun friend suggest American century.,Task,In Progress,Critical,bob,diana,2025-06-07 18:42:29,2025-06-09 18:42:29,,2025-06-18 18:42:29,10.5,,Design,Sprint 1,Sprint 1,ml,7
988,Report same me outside soldier southern land.,Hair especially management order. Prepare plant pay plan. Knowledge find wear pass according do.,Epic,Review,Low,alice,bob,2025-06-01 07:19:59,2025-06-06 07:19:59,,2025-06-14 07:19:59,14.5,,Testing,Sprint 3,Sprint 3,deploy,9
989,According age movie interview.,Live after art son learn.,Story,Review,High,diana,bob,2025-06-06 02:47:47,2025-06-11 02:47:47,,2025-06-12 02:47:47,6.0,,Research,Sprint 2,Sprint 2,deploy,12
990,Part charge staff act early wait their.,Lose free author him end major pattern baby. Focus wonder start likely share second whom. Federal community door hotel stand learn forward.,Task,Blocked,High,diana,bob,2025-06-12 11:23:10,2025-06-15 11:23:10,,2025-06-25 11:23:10,5.8,,Development,Sprint 5,Sprint 5,"ml, database",0
991,Player magazine approach will team ever.,Firm work thank front member age personal.,Bug,To Do,Critical,alice,charlie,2025-06-13 01:24:06,2025-06-18 01:24:06,,2025-06-25 01:24:06,15.9,,Research,Sprint 4,Sprint 4,"deploy, database, ml",1
992,Industry nearly tough sometimes political should need woman.,Writer management all space catch white. Through work worry. She community between contain expert.,Bug,Review,Low,bob,alice,2025-06-12 07:39:03,2025-06-13 07:39:03,,2025-06-18 07:39:03,2.2,,Testing,Sprint 2,Sprint 2,"api, deploy",12
993,Usually pretty improve how.,Become draw fly bank determine economic although. Early computer husband particular. Meet she them reason son local raise have.,Epic,Review,Critical,bob,alice,2025-05-24 08:14:54,2025-05-26 08:14:54,,2025-05-30 08:14:54,3.9,,Testing,Sprint 4,Sprint 4,"database, backend",7
994,Detail whatever into short.,President almost certainly wear. However southern film. Talk everyone meeting task maybe support couple.,Story,To Do,Critical,alice,charlie,2025-05-17 03:17:02,2025-05-22 03:17:02,,2025-05-25 03:17:02,6.3,,Testing,Sprint 2,Sprint 2,"auth, ml, ui",1
995,Guess star wall use wonder people.,Window fund together up sometimes often. Until no job yourself method garden. Pull several truth almost Mr director create.,Bug,Blocked,Low,charlie,alice,2025-05-27 04:02:28,2025-05-31 04:02:28,,2025-06-11 04:02:28,2.5,,Testing,Sprint 5,Sprint 5,"ui, ml, backend",4
996,Imagine worry black follow say check into.,Answer worry than practice beat. Land he sea assume capital watch.,Bug,Review,Medium,bob,eve,2025-05-16 14:29:35,2025-05-21 14:29:35,,2025-05-23 14:29:35,14.9,,Development,Sprint 5,Sprint 5,deploy,11
997,Pressure benefit result image.,Present what necessary central tonight five again. In yet almost money myself. Respond country sometimes easy window traditional certainly. Table case certain across tree lot.,Bug,Completed,Medium,alice,charlie,2025-06-03 11:40:44,2025-06-05 11:40:44,2025-06-09 11:40:44,2025-06-10 11:40:44,2.8,2.8,Research,Sprint 2,Sprint 2,"ml, database, ui",1
998,Always positive thus hair north region.,Author key conference down set result role. Upon well enjoy itself deep occur thought scientist.,Epic,Review,Medium,eve,bob,2025-05-27 16:29:44,2025-05-30 16:29:44,,2025-06-03 16:29:44,7.7,,Testing,Sprint 4,Sprint 4,database,1
999,Development than series performance.,Occur color present goal direction. Modern night ground role even green lead. Create option visit across its product try.,Story,Review,Low,charlie,diana,2025-05-20 13:10:11,2025-05-25 13:10:11,,2025-06-02 13:10:11,2.8,,Research,Sprint 5,Sprint 5,auth,14
1000,Mission rest war school term decision.,Option less economy along. Heavy paper animal season. See together can hotel animal much hair.,Story,Blocked,High,eve,alice,2025-05-30 22:26:19,2025-06-02 22:26:19,,2025-06-14 22:26:19,9.2,,Testing,Sprint 5,Sprint 5,"database, auth",15
1001,Like ground speech over this reflect.,There measure still then street address. Cold attorney wear the account plan. Car guess strong different economic worry.,Task,To Do,Critical,bob,charlie,2025-05-15 09:36:42,2025-05-16 09:36:42,,2025-05-30 09:36:42,4.6,,Development,Sprint 5,Sprint 5,auth,10
1002,Thought industry main factor while land deal surface.,Music phone same down energy difference.,Bug,To Do,Low,bob,diana,2025-06-05 03:13:41,2025-06-07 03:13:41,,2025-06-16 03:13:41,10.8,,Development,Sprint 3,Sprint 3,"database, backend, auth",2
1003,Shoulder all least spring relationship much.,Responsibility series who top stage million. Provide second night expect ago popular home.,Bug,Review,Critical,eve,bob,2025-05-22 02:17:22,2025-05-24 02:17:22,,2025-05-31 02:17:22,4.3,,Testing,Sprint 2,Sprint 2,"auth, ml, database",11
1004,Magazine will together chance style plant.,World record price government where center property baby. Key senior share key soldier middle music wonder.,Epic,Review,Low,bob,alice,2025-06-02 15:53:30,2025-06-03 15:53:30,,2025-06-10 15:53:30,11.9,,Design,Sprint 4,Sprint 4,auth,10
1005,Once market item.,Floor allow culture foot a although argue. True address candidate tonight technology speak. Worker card live talk bill nice.,Task,Review,Medium,diana,bob,2025-06-03 06:19:00,2025-06-07 06:19:00,,2025-06-12 06:19:00,3.5,,Design,Sprint 2,Sprint 2,"auth, backend, ml",5
1006,Democrat walk instead believe contain exactly send.,Simple operation himself public learn recognize store.,Task,To Do,Critical,charlie,alice,2025-05-27 15:46:17,2025-05-31 15:46:17,,2025-06-05 15:46:17,3.4,,Development,Sprint 3,Sprint 3,"ui, backend",10
1007,Myself success service college example help.,Box artist wait Congress cold. Finish should beyond assume best investment Mrs. Provide read skill debate against who sport.,Epic,Completed,Critical,bob,diana,2025-06-06 07:27:15,2025-06-10 07:27:15,2025-06-12 07:27:15,2025-06-17 07:27:15,2.2,2.8,Design,Sprint 2,Sprint 2,"backend, database, auth",0
1008,Throw other game civil personal bed.,Fear guess shoulder treat. Although benefit value run nearly line more choose.,Epic,Review,Low,charlie,diana,2025-06-06 20:52:30,2025-06-09 20:52:30,,2025-06-19 20:52:30,11.8,,Design,Sprint 3,Sprint 3,"api, deploy, auth",6
1009,Tell who in represent.,What evening picture seat sometimes. World next throughout third. Great machine amount TV let sing sea.,Story,In Progress,Critical,alice,charlie,2025-05-18 16:33:20,2025-05-21 16:33:20,,2025-06-02 16:33:20,5.2,,Research,Sprint 5,Sprint 5,"database, backend, api",13
1010,Indicate step condition finally debate team.,Understand state by hope challenge democratic list seek. Beautiful successful picture recognize we team.,Epic,Blocked,Critical,eve,diana,2025-06-06 14:01:41,2025-06-07 14:01:41,,2025-06-13 14:01:41,6.7,,Testing,Sprint 3,Sprint 3,"deploy, auth",12
1011,Drive project this.,Investment us start back left animal develop. Power even high hard any. Time reach show ago reduce see figure beautiful.,Epic,In Progress,Medium,charlie,alice,2025-06-11 17:54:02,2025-06-13 17:54:02,,2025-06-20 17:54:02,4.1,,Testing,Sprint 1,Sprint 1,"backend, database",1
1012,Set knowledge despite far whose you people baby.,Help so behind chance. Share project blood direction sport weight character.,Epic,To Do,High,bob,alice,2025-06-05 19:51:37,2025-06-07 19:51:37,,2025-06-13 19:51:37,12.8,,Design,Sprint 3,Sprint 3,"ui, auth, api",0
1013,Face against alone some.,Beat vote carry finish hour. Dream throw meeting want matter yard already.,Epic,Completed,Critical,eve,bob,2025-06-07 22:20:12,2025-06-09 22:20:12,2025-06-10 22:20:12,2025-06-16 22:20:12,11.6,12.7,Testing,Sprint 3,Sprint 3,auth,10
1014,Discover activity another serve read trade Mr way.,Day write TV seek public rest since. Get cost form.,Story,In Progress,Medium,bob,eve,2025-06-02 16:05:40,2025-06-04 16:05:40,,2025-06-14 16:05:40,15.2,,Development,Sprint 4,Sprint 4,"deploy, auth, api",14
1015,She why become land work.,Fall attention large tax arrive right animal. Science oil a site.,Epic,In Progress,Low,eve,charlie,2025-06-03 06:17:28,2025-06-08 06:17:28,,2025-06-17 06:17:28,5.1,,Research,Sprint 4,Sprint 4,"api, database",11
